region,review_text,
Pasar Minggu,"Knew this budget hotel from one of the community. Overall my stay was not pleasant except the friendliness of the staffs 1. Book thru one of the OTA Boo****, price was 70% higher than their actual price on their own web. (Feel cheated) 2. No mirror! Warn ladies to not stay here! No mirror in room.  3. No toiletries No tissue. Goddamn 4. The exaust in bathroom is noisy at first day. They fixed the next day(after cleaning during the day)  Location is good, close to Mall Ambassador, Plaza festival and Direktorat Imigrasi.   Next, Just happy to stay somewhere Kuningan!",
Pasar Minggu,"Small room. Has everything you need though.  Very central to South jkta city.  Hot shower,  security is good. Clean. Friendly helpful.   staff.  Has area for cooking food.  Satellite television and cool aircond.  Quite at night.",
Pasar Minggu,"One of the budget accommodations that are spread across several regions in Indonesia. I stayed in one of the RedDoorz network located at one of the business center in the Kuningan area, Jakarta. The place is not hard to find despite being in a location that is quite dense. The area around is quite crowded because a lot of inns and boarding houses for the employees who work in the Kuningan areas.  To search for kind of food is not difficult, many local resto with a variety of menus and a very affordable price, taste are qualified or if you want to choose foods with a higher budget, several large shopping centers can be found, the restaurants are quite famous.  Amenities room was very comfortable and clean. Wi-Fi is available for free.. It’s always sound good to me. The staff was",
Pasar Minggu,"I travelled with my friends and test one night at Literooms. First room i had is standard room is not so good due to the bathroom is smell and i need to open the balcony. I decided to move to other rooms more high category, they called family room. This is room is excellent, the room  have 2 bed rooms , kitchenete, small living room and good wifi connection. After try on second nights, i decided stay 4 nights more.  Around hotel area is apartment tower with a lot of shop and laundry counter.  Good hospitality from the staff, just need improve housekeeping awareness to cleane room in time.   Overall is good and would be back soon.",
Pasar Minggu,"the actual room is far far far far from the promotion photo, very bad, i need to change room 2 times and keep asking the room like the promotion photo. But they said it is full. So I don't know whether the promotion photo room is exist or not. The good point is the reception is very nice. And you have to leave your ID card in the receptionist. Please remember that you have to turn off your air-con if you want to turn on water boiler or the electricity will drop. LOL",
Pasar Minggu,"Thanks for your hospitality! I spent my 2 nights at this hotel. If you really wanna try to sleepover there, you can go Kebagusan City Apartment and try to find Tower C. The staff was so friendly and they have a clean apartment with studio type. Such a comfortable place to stay.",
Mampang Prapatan,"I have an amazing stay experience with Four Seasons Hotel Jakarta. They give us a very comfortable stay. I choose a honeymoon package, they give us a romantic room decoration with a slice of cake. Great job Four Seasons Hotel Jakarta",
Mampang Prapatan,"Me and my husband decided to have our first staycation during Covid 19 outbreak. And we decided we want to stay at Four Season Jakarta because of the huge rooms and high standard of hygiene and cleanliness. And it didn't disappointed. Check in process was super fast and efficient, and we received an upgrade to free suites. Excellent room. The WhatsApp service is very efficient. Room service is super fast and delicious. Will definitely return for another staycation at Four Seasons Jakarta,",
Mampang Prapatan,"Talk about cost savings! The FS is definitely up on the list. Firstly, check in was far from smooth. I had to remind the receptionist on numerous request I have already previously made through their whatsapp. Their internal communication is so poor that those requests had to be reminded? I sign up for their club benefits which include in-room check in which I specifically said that would be my preference. But check in was still done at lobby.   The room was disappointing to say the least. The service, the amenities were basic or non-existent. There was no stationery, no bath salts, no tea mugs, no glasses, one tube of lotion sat on top of the sink. They have also downgraded their tea from TWG to dilmah. Toiletries from Etro to some unknown brand. I have never been to a 5 star",
Mampang Prapatan,"I booked a staycation at Fourseasons to celebrate my 2nd Anniversary with my partner. The moment I stepped in the hotel it was like walking into a luxurious castle! Upon check in I was greeted warmly by Devina who congratulated me on my anniversary, she even gave me a discount for breakfast! When I reached the room, I found out I was upgraded to the most magical suite ever possible! I felt like royalty there! Special thanks to the Assistant Hotel Manager Siti Amelia who upgraded my room for my special occassion and gave some delicious amenities and wonderful decorations! I was able to enjoy going to the pool as well and was welcomed by Stefanie who helped reserved a place for me there. I only stayed one night but it was probably the best staycation ever!! I would definitely",
Mampang Prapatan,The competition within great hotels in Jakarta is tight. Love resort-like pool & good simple breakfast. The rooms are big and well appointed. Strategic location. Service was good but not the best we have experienced😁,
